,location,year,category,rank,query
8922,Hungary,2014,Receptek,3,rizskoch recept
8923,Hungary,2014,Receptek,4,tartármártás recept
8924,Hungary,2014,Receptek,5,medvehagymás pogácsa recept
8925,Hungary,2014,TV-műsorok,1,való világ 6
8926,Hungary,2014,TV-műsorok,2,eurovision 2014
8927,Hungary,2014,TV-műsorok,3,éjjel nappal budapest
8928,Hungary,2014,TV-műsorok,4,a dal 2014
8929,Hungary,2014,TV-műsorok,5,sztárban sztár
8930,India,2014,Searches,1,Elections 2014
8931,India,2014,Searches,2,FIFA 2014
8932,India,2014,Searches,3,iPhone 6
8933,India,2014,Searches,4,GATE 2015
8934,India,2014,Searches,5,Narendra Modi
8935,India,2014,Movies,1,Ragini MMS 2
8936,India,2014,Movies,2,Kick
8937,India,2014,Movies,3,Jai Ho
8938,India,2014,Movies,4,Happy New Year
8939,India,2014,Movies,5,Bang Bang
8940,Indonesia,2014,Penelusuran,1,Jokowi
8941,Indonesia,2014,Penelusuran,2,Prabowo
8942,Indonesia,2014,Penelusuran,3,CPNS 2014
8943,Indonesia,2014,Penelusuran,4,ISIS
8944,Indonesia,2014,Penelusuran,5,Sakitnya Tuh Disini
8945,Indonesia,2014,Tokoh Indonesia,1,Aliando Syarief
8946,Indonesia,2014,Tokoh Indonesia,2,JKT 48
8947,Indonesia,2014,Tokoh Indonesia,3,Dewi Persik
8948,Indonesia,2014,Tokoh Indonesia,4,Nagita Slavina
8949,Indonesia,2014,Tokoh Indonesia,5,Raffi Ahmad
8950,Indonesia,2014,Berita Nasional,1,Pilpres 2014
8951,Indonesia,2014,Berita Nasional,2,Gunung Kelud
8952,Indonesia,2014,Berita Nasional,3,Gunung Slamet
8953,Indonesia,2014,Berita Nasional,4,Gerhana Bulan 2014
8954,Indonesia,2014,Berita Nasional,5,Gunung Sinabung
8955,Indonesia,2014,Apa Itu...,1,ISIS
8956,Indonesia,2014,Apa Itu...,2,Batu Akik
8957,Indonesia,2014,Apa Itu...,3,Batu Bacan
8958,Indonesia,2014,Apa Itu...,4,Ebola
8959,Indonesia,2014,Apa Itu...,5,Hamas
8960,Indonesia,2014,Gadget,1,iPhone 6
8961,Indonesia,2014,Gadget,2,Nokia X
8962,Indonesia,2014,Gadget,3,Samsung Galaxy Core
8963,Indonesia,2014,Gadget,4,ASUS Zenphone 5
8964,Indonesia,2014,Gadget,5,Samsung Galaxy S5
8965,Indonesia,2014,Lagu,1,Sakitnya Tuh Disini
8966,Indonesia,2014,Lagu,2,Oplosan
8967,Indonesia,2014,Lagu,3,Sepatu
8968,Indonesia,2014,Lagu,4,Hujan
8969,Indonesia,2014,Lagu,5,Aku Rapopo
8970,Indonesia,2014,Otomotif,1,Honda Mobilio
8971,Indonesia,2014,Otomotif,2,Nissan Datsun Go
8972,Indonesia,2014,Otomotif,3,Honda Brio
8973,Indonesia,2014,Otomotif,4,Toyota Agya
8974,Indonesia,2014,Otomotif,5,Honda Jazz
8975,Indonesia,2014,Resep Makanan,1,Nasi Goreng
8976,Indonesia,2014,Resep Makanan,2,Bolu Kukus
8977,Indonesia,2014,Resep Makanan,3,Donat Kentang
8978,Indonesia,2014,Resep Makanan,4,Pancake
8979,Indonesia,2014,Resep Makanan,5,Soto Ayam
8980,Indonesia,2014,Acara Televisi,1,Mahabarata
8981,Indonesia,2014,Acara Televisi,2,Indonesian Idol 2014
8982,Indonesia,2014,Acara Televisi,3,Jodha Akbar
8983,Indonesia,2014,Acara Televisi,4,YKS
8984,Indonesia,2014,Acara Televisi,5,Mahadewa
8985,Indonesia,2014,Pertandingan Piala Dunia,1,Jerman Vs Argentina
8986,Indonesia,2014,Pertandingan Piala Dunia,2,Belanda Vs Argentina
8987,Indonesia,2014,Pertandingan Piala Dunia,3,Argentina Vs Belgia
8988,Indonesia,2014,Pertandingan Piala Dunia,4,Brasil Vs Jerman
8989,Indonesia,2014,Pertandingan Piala Dunia,5,Spanyol Vs Belanda
8990,Indonesia,2014,Aplikasi Chat,1,BBM
8991,Indonesia,2014,Aplikasi Chat,2,WhatsApp
8992,Indonesia,2014,Aplikasi Chat,3,Line
8993,Indonesia,2014,Aplikasi Chat,4,WeChat
8994,Indonesia,2014,Aplikasi Chat,5,Skype
8995,Indonesia,2014,Penyanyi Korea,1,SNSD
8996,Indonesia,2014,Penyanyi Korea,2,EXO
8997,Indonesia,2014,Penyanyi Korea,3,Super Junior
8998,Indonesia,2014,Penyanyi Korea,4,SHINee
8999,Indonesia,2014,Penyanyi Korea,5,G-Dragon
9000,Ireland,2014,"""How To"" Searches",1,How to draw
9001,Ireland,2014,"""How To"" Searches",2,How to shift
9002,Ireland,2014,"""How To"" Searches",3,How to kiss
9003,Ireland,2014,"""How To"" Searches",4,How to contour
9004,Ireland,2014,"""How To"" Searches",5,How to crochet
9005,Ireland,2014,Celebrities,1,Kim Kardashian
9006,Ireland,2014,Celebrities,2,Kate Middleton
9007,Ireland,2014,Celebrities,3,Garth Brooks
9008,Ireland,2014,Celebrities,4,Peaches Geldof
9009,Ireland,2014,Celebrities,5,Jennifer Lawrence
9010,Ireland,2014,Events,1,World Cup 2014
9011,Ireland,2014,Events,2,Electric Picnic
9012,Ireland,2014,Events,3,Champions League Final
9013,Ireland,2014,Events,4,Ryder Cup 2014
9014,Ireland,2014,Events,5,Heineken Cup
9015,Ireland,2014,Movies,1,Frozen
9016,Ireland,2014,Movies,2,Divergent
9017,Ireland,2014,Movies,3,American Hustle
9018,Ireland,2014,Movies,4,Dallas Buyers Club
9019,Ireland,2014,Movies,5,Interstellar
9020,Ireland,2014,TV Shows,1,Peppa Pig
9021,Ireland,2014,TV Shows,2,Game of Thrones
9022,Ireland,2014,TV Shows,3,Home and Away
9023,Ireland,2014,TV Shows,4,True Detective
9024,Ireland,2014,TV Shows,5,Eastenders
9025,Israel,2014,איך עושים דברים 2014,1,איך מרזים בבטן
9026,Israel,2014,איך עושים דברים 2014,2,איך אומרים ברוסית
9027,Israel,2014,איך עושים דברים 2014,3,איך מכינים טנזיה
9028,Israel,2014,איך עושים דברים 2014,4,איך נראה גידול
9029,Israel,2014,איך עושים דברים 2014,5,איך לצייר קריקטורה
9030,Israel,2014,אירועי 2014,1,פיקוד העורף
9031,Israel,2014,אירועי 2014,2,מונדיאל
9032,Israel,2014,אירועי 2014,3,דאעש
9033,Israel,2014,אירועי 2014,4,שעון חורף
9034,Israel,2014,אירועי 2014,5,חוק הלאום
9035,Israel,2014,החיפושים החמים,1,זגורי אימפריה
9036,Israel,2014,החיפושים החמים,2,פיקוד העורף
9037,Israel,2014,החיפושים החמים,3,מונדיאל
9038,Israel,2014,החיפושים החמים,4,להיות איתה
9039,Israel,2014,החיפושים החמים,5,מתים לרגע
9040,Israel,2014,נפרדנו מהם השנה,1,אריאל שרון
9041,Israel,2014,נפרדנו מהם השנה,2,אסי דיין
9042,Israel,2014,נפרדנו מהם השנה,3,רובין וויליאמס
9043,Israel,2014,נפרדנו מהם השנה,4,מני פאר
9044,Israel,2014,נפרדנו מהם השנה,5,פיליפ סימור הופמן
9045,Israel,2014,סלבריטאים,1,חן טל
9046,Israel,2014,סלבריטאים,2,ג'ניפר לורנס
9047,Israel,2014,סלבריטאים,3,מור ממן
9048,Israel,2014,סלבריטאים,4,אליאב אוזן
9049,Israel,2014,סלבריטאים,5,חן אמסלם
9050,Israel,2014,סרטים,1,הזאב מוול סטריט
9051,Israel,2014,סרטים,2,אפס ביחסי אנוש
9052,Israel,2014,סרטים,3,מפוצלים
9053,Israel,2014,סרטים,4,בין כוכבים
9054,Israel,2014,סרטים,5,שושנה חלוץ מרכזי
9055,Italy,2014,Biglietti emergenti,1,Milan - Juventus
9056,Italy,2014,Biglietti emergenti,2,Rolling Stones
9057,Italy,2014,Biglietti emergenti,3,Milan - Inter
9058,Italy,2014,Biglietti emergenti,4,Italia - Croazia
9059,Italy,2014,Biglietti emergenti,5,Jovanotti 2015
9060,Italy,2014,Come fare emergenti,1,Barbecue
9061,Italy,2014,Come fare emergenti,2,Ciambelle
9062,Italy,2014,Come fare emergenti,3,Refil
9063,Italy,2014,Come fare emergenti,4,Tortellini
9064,Italy,2014,Come fare emergenti,5,Malocchio
9065,Italy,2014,Cosa significa emergenti,1,Selfie
9066,Italy,2014,Cosa significa emergenti,2,P.v.
9067,Italy,2014,Cosa significa emergenti,3,Nfc
9068,Italy,2014,Cosa significa emergenti,4,Giargiana
9069,Italy,2014,Cosa significa emergenti,5,Virale
9070,Italy,2014,Mete di vacanza emergenti,1,Gozo
9071,Italy,2014,Mete di vacanza emergenti,2,Sochi
9072,Italy,2014,Mete di vacanza emergenti,3,Pesaro
9073,Italy,2014,Mete di vacanza emergenti,4,Pozzallo
9074,Italy,2014,Mete di vacanza emergenti,5,Pag
9075,Italy,2014,Parole emergenti,1,Mondiali 2014
9076,Italy,2014,Parole emergenti,2,iPhone 6
9077,Italy,2014,Parole emergenti,3,Robin Williams
9078,Italy,2014,Parole emergenti,4,Grande Fratello
9079,Italy,2014,Parole emergenti,5,Istanze on line
9080,Italy,2014,Parole emergenti associate a 2014,1,Mondiali 2014
9081,Italy,2014,Parole emergenti associate a 2014,2,Oscar 2014
9082,Italy,2014,Parole emergenti associate a 2014,3,Elezioni europee 2014
9083,Italy,2014,Parole emergenti associate a 2014,4,Amici 2014
9084,Italy,2014,Parole emergenti associate a 2014,5,Grande fratello 2014
9085,Italy,2014,Perchè,1,Vengono le blatte
9086,Italy,2014,Perchè,2,Pepa muore
9087,Italy,2014,Perchè,3,Bugiardino
9088,Italy,2014,Perchè,4,Energie rinnovabili
9089,Italy,2014,Perchè,5,Si soffre
9090,Italy,2014,Personaggi emergenti,1,Robin Williams
9091,Italy,2014,Personaggi emergenti,2,Schumacher
9092,Italy,2014,Personaggi emergenti,3,Giorgio Faletti
9093,Italy,2014,Personaggi emergenti,4,Veronica Maya
9094,Italy,2014,Personaggi emergenti,5,Jennifer Lawrence
9095,Italy,2014,Ricette emergenti,1,Chiacchiere
9096,Italy,2014,Ricette emergenti,2,Piadina romagnola
9097,Italy,2014,Ricette emergenti,3,Castagnole
9098,Italy,2014,Ricette emergenti,4,Brownies
9099,Italy,2014,Ricette emergenti,5,Rainbow cake
9100,Italy,2014,Star dei mondiali emergenti,1,Cristiano Ronaldo
9101,Italy,2014,Star dei mondiali emergenti,2,Diego Costa
9102,Italy,2014,Star dei mondiali emergenti,3,Ciro Immobile
9103,Italy,2014,Star dei mondiali emergenti,4,David Luiz
9104,Italy,2014,Star dei mondiali emergenti,5,Fernando Torres
9105,Japan,2014,急上昇,1,ワールドカップ
9106,Japan,2014,急上昇,2,妖怪ウォッチ
9107,Japan,2014,急上昇,3,ソチオリンピック
9108,Japan,2014,急上昇,4,台風
9109,Japan,2014,急上昇,5,アナ雪
9110,Japan,2014,ニュース,1,ワールドカップ
9111,Japan,2014,ニュース,2,ソチオリンピック
9112,Japan,2014,ニュース,3,台風
9113,Japan,2014,ニュース,4,デング熱
9114,Japan,2014,ニュース,5,御嶽山
9115,Japan,2014,話題の男性,1,錦織圭
9116,Japan,2014,話題の男性,2,羽生結弦
9117,Japan,2014,話題の男性,3,高倉健
9118,Japan,2014,話題の男性,4,野々村竜太郎
9119,Japan,2014,話題の男性,5,やしきたかじん
9120,Japan,2014,話題の女性,1,小保方晴子
9121,Japan,2014,話題の女性,2,浅田真央
9122,Japan,2014,話題の女性,3,塩村文夏
9123,Japan,2014,話題の女性,4,ざわちん
9124,Japan,2014,話題の女性,5,橋本環奈
9125,Japan,2014,故人,1,高倉健
9126,Japan,2014,故人,2,宇津井健
9127,Japan,2014,故人,3,大滝詠一
9128,Japan,2014,故人,4,やしきたかじん
9129,Japan,2014,故人,5,ロビン・ウィリアムス
9130,Japan,2014,Japan,1,japan vs colombia
9131,Japan,2014,Japan,2,japan vs greece
9132,Japan,2014,Japan,3,japan typhoon
9133,Japan,2014,Japan,4,japan volcano
9134,Japan,2014,Japan,5,japan expo 2014
9135,Japan,2014,Ramen,1,ramen burger
9136,Japan,2014,Ramen,2,ramen festival
9137,Japan,2014,Ramen,3,rapid ramen
9138,Japan,2014,Ramen,4,paris ramen week
9139,Japan,2014,Ramen,5,ramen flavored oreos
9140,Japan,2014,ドラマ,1,昼顔
9141,Japan,2014,ドラマ,2,明日ママがいない
9142,Japan,2014,ドラマ,3,花子とアン
9143,Japan,2014,ドラマ,4,ごちそうさん
9144,Japan,2014,ドラマ,5,失恋ショコラティエ
9145,Japan,2014,人気のキャラクター,1,ドラえもん
9146,Japan,2014,人気のキャラクター,2,ジバニャン
9147,Japan,2014,人気のキャラクター,3,ふなっしー
9148,Japan,2014,人気のキャラクター,4,ピカチュウ
9149,Japan,2014,人気のキャラクター,5,くまモン
9150,Kenya,2014,Trending Searches,1,World Cup
9151,Kenya,2014,Trending Searches,2,Kenya Universities and Colleges Central Placement Service (KUCCPS)
9152,Kenya,2014,Trending Searches,3,Vera Sidika
9153,Kenya,2014,Trending Searches,4,Otieno Kajwang'
9154,Kenya,2014,Trending Searches,5,Ebola
9155,Kenya,2014,How To,1,How to survive
9156,Kenya,2014,How To,2,How to Network
9157,Kenya,2014,How To,3,How to date
9158,Kenya,2014,How To,4,How to Cardiopulmonary resuscitation (CPR)
9159,Kenya,2014,How To,5,How to breastfeed
9160,Kenya,2014,Kisumu,1,Maseno University
9161,Kenya,2014,Kisumu,2,EPL Table
9162,Kenya,2014,Kisumu,3,Google Translate
9163,Kenya,2014,Kisumu,4,Ali Kiba
9164,Kenya,2014,Kisumu,5,University of Nairobi
9165,Kenya,2014,Memes,1,Kermit Memes
9166,Kenya,2014,Memes,2,Gym Memes
9167,Kenya,2014,Memes,3,World Cup Memes
9168,Kenya,2014,Memes,4,Harry Potter Memes
9169,Kenya,2014,Memes,5,Ole Lenku Memes
9170,Kenya,2014,Mombasa,1,wazua.co.ke
9171,Kenya,2014,Mombasa,2,iPhone 6
9172,Kenya,2014,Mombasa,3,Technical University of Mombasa
9173,Kenya,2014,Mombasa,4,World Cup 2014
9174,Kenya,2014,Mombasa,5,Pwani University
9175,Kenya,2014,Nairobi,1,World Cup 2014
9176,Kenya,2014,Nairobi,2,Kenya Universities and Colleges Central Placement Service (KUCCPS)
9177,Kenya,2014,Nairobi,3,Vera Sidika
9178,Kenya,2014,Nairobi,4,Otieno Kajwang'
9179,Kenya,2014,Nairobi,5,Angel Di Maria
9180,Kenya,2014,People,1,Vera Sidika
9181,Kenya,2014,People,2,Otieno Kajwang'
9182,Kenya,2014,People,3,Angel Di Maria
9183,Kenya,2014,People,4,Myles Munroe
9184,Kenya,2014,People,5,Robin Williams
9185,Kenya,2014,What is,1,What is transcoding
9186,Kenya,2014,What is,2,What is endometriosis
9187,Kenya,2014,What is,3,What is email
9188,Kenya,2014,What is,4,What is candling
9189,Kenya,2014,What is,5,What is witchcraft
9190,Malaysia,2014,Searches (Carian),1,MH370
9191,Malaysia,2014,Searches (Carian),2,World Cup 2014
9192,Malaysia,2014,Searches (Carian),3,MH17
9193,Malaysia,2014,Searches (Carian),4,Astro Awani
9194,Malaysia,2014,Searches (Carian),5,Perodua Axia
9195,Malaysia,2014,People (Orang),1,Karpal Singh
9196,Malaysia,2014,People (Orang),2,Robin Williams
9197,Malaysia,2014,People (Orang),3,Jennifer Lawrence
9198,Malaysia,2014,People (Orang),4,Felixia Yeap
9199,Malaysia,2014,People (Orang),5,Hanez Suraya
9200,Malaysia,2014,Mobile Searches (Carian Mudah Alih),1,World Cup 2014
9201,Malaysia,2014,Mobile Searches (Carian Mudah Alih),2,MH370
9202,Malaysia,2014,Mobile Searches (Carian Mudah Alih),3,MH17
9203,Malaysia,2014,Mobile Searches (Carian Mudah Alih),4,iPhone 6
9204,Malaysia,2014,Mobile Searches (Carian Mudah Alih),5,Dorothy Hodgkin
9205,Malaysia,2014,Car Models (Model Kereta),1,Perodua Axia
9206,Malaysia,2014,Car Models (Model Kereta),2,Proton Iriz
9207,Malaysia,2014,Car Models (Model Kereta),3,Honda City
9208,Malaysia,2014,Car Models (Model Kereta),4,Honda Jazz
9209,Malaysia,2014,Car Models (Model Kereta),5,Proton Zaara
9210,Malaysia,2014,Malaysian Celebs (Selebriti Malaysia),1,Felixia Yeap
9211,Malaysia,2014,Malaysian Celebs (Selebriti Malaysia),2,Hanez Suraya
9212,Malaysia,2014,Malaysian Celebs (Selebriti Malaysia),3,Keith Foo
9213,Malaysia,2014,Malaysian Celebs (Selebriti Malaysia),4,Sharifah Aini
9214,Malaysia,2014,Malaysian Celebs (Selebriti Malaysia),5,Erra Fazira
9215,Malaysia,2014,Malaysian Movies (Filem Malaysia),1,The Journey
9216,Malaysia,2014,Malaysian Movies (Filem Malaysia),2,Abang Long Fadil
9217,Malaysia,2014,Malaysian Movies (Filem Malaysia),3,Balistik
9218,Malaysia,2014,Malaysian Movies (Filem Malaysia),4,Pengantin Malam
9219,Malaysia,2014,Malaysian Movies (Filem Malaysia),5,Kami Histeria
9220,Malaysia,2014,Movies (Filem),1,Annabelle
9221,Malaysia,2014,Movies (Filem),2,Frozen
9222,Malaysia,2014,Movies (Filem),3,Interstellar
9223,Malaysia,2014,Movies (Filem),4,Maleficent
9224,Malaysia,2014,Movies (Filem),5,Godzilla
9225,Malaysia,2014,Sports Personalities (Personaliti Sukan),1,Michael Schumacher
9226,Malaysia,2014,Sports Personalities (Personaliti Sukan),2,Juan Mata
9227,Malaysia,2014,Sports Personalities (Personaliti Sukan),3,James Rodriguez
9228,Malaysia,2014,Sports Personalities (Personaliti Sukan),4,Luis Suarez
9229,Malaysia,2014,Sports Personalities (Personaliti Sukan),5,Angel Di Maria
9230,Malaysia,2014,TV Series (Siri TV),1,Rindu Awak 200%
9231,Malaysia,2014,TV Series (Siri TV),2,Ariana Rose
9232,Malaysia,2014,TV Series (Siri TV),3,Projek Memikat Suami
9233,Malaysia,2014,TV Series (Siri TV),4,使徒 行者 (Line Walker)
9234,Malaysia,2014,TV Series (Siri TV),5,Temptation of Wife
9235,Malaysia,2014,World Cup Matches (Lwn Piala Dunia),1,Brazil vs Germany
9236,Malaysia,2014,World Cup Matches (Lwn Piala Dunia),2,Germany vs Argentina
9237,Malaysia,2014,World Cup Matches (Lwn Piala Dunia),3,Brazil vs Colombia
9238,Malaysia,2014,World Cup Matches (Lwn Piala Dunia),4,Brazil vs Chile
9239,Malaysia,2014,World Cup Matches (Lwn Piala Dunia),5,Argentina vs Belgium
9240,Mexico,2014,Acontecimientos,1,Semana Santa
9241,Mexico,2014,Acontecimientos,2,Vive Latino
9242,Mexico,2014,Acontecimientos,3,Buen Fin
9243,Mexico,2014,Acontecimientos,4,Calendario escolar
9244,Mexico,2014,Acontecimientos,5,Hell and Heaven
9245,Mexico,2014,Bandas y músicos,1,Tito Torbellino
9246,Mexico,2014,Bandas y músicos,2,Robbie Williams
9247,Mexico,2014,Bandas y músicos,3,Cristian Castro
9248,Mexico,2014,Bandas y músicos,4,Aldo Sarabia
9249,Mexico,2014,Bandas y músicos,5,CD9
9250,Mexico,2014,Búsquedas,1,Mundial 2014
9251,Mexico,2014,Búsquedas,2,Robin Williams
9252,Mexico,2014,Búsquedas,3,iPhone 6
9253,Mexico,2014,Búsquedas,4,Ébola
9254,Mexico,2014,Búsquedas,5,Jennifer Lawrence
9255,Mexico,2014,Cómo...,1,Cómo actualizar WhatsApp
9256,Mexico,2014,Cómo...,2,Cómo murió Houdini
9257,Mexico,2014,Cómo...,3,Cómo preparar dorilocos
9258,Mexico,2014,Cómo...,4,Cómo eliminar Awesomehp
9259,Mexico,2014,Cómo...,5,Cómo facturar electrónicamente
9260,Mexico,2014,Deportistas,1,Ronaldinho
9261,Mexico,2014,Deportistas,2,James Rodríguez
9262,Mexico,2014,Deportistas,3,Guillermo Ochoa
9263,Mexico,2014,Deportistas,4,Raúl Jiménez
9264,Mexico,2014,Deportistas,5,Luis Suárez
9265,Mexico,2014,Gadgets,1,iPhone 6
9266,Mexico,2014,Gadgets,2,Samsung Galaxy S5
9267,Mexico,2014,Gadgets,3,Moto G
9268,Mexico,2014,Gadgets,4,iPhone 6 plus
9269,Mexico,2014,Gadgets,5,Moto X
9270,Mexico,2014,Memes,1,Ice Bucket Challenge
9271,Mexico,2014,Memes,2,No era penal
9272,Mexico,2014,Memes,3,Minions
9273,Mexico,2014,Memes,4,Selfie
9274,Mexico,2014,Memes,5,Rana René
9275,Mexico,2014,Noticias,1,Ébola
9276,Mexico,2014,Noticias,2,Ayotzinapa
9277,Mexico,2014,Noticias,3,Ice Bucket Challenge
9278,Mexico,2014,Noticias,4,Malaysia Airlines
9279,Mexico,2014,Noticias,5,Captura del Chapo
9280,Mexico,2014,Películas,1,Annabelle
9281,Mexico,2014,Películas,2,Frozen: Una aventura congelada
9282,Mexico,2014,Películas,3,Maléfica
9283,Mexico,2014,Películas,4,Divergente
9284,Mexico,2014,Películas,5,Godzilla
9285,Mexico,2014,Personas de interés,1,Gabriel García Márquez
9286,Mexico,2014,Personas de interés,2,Nana Calistar
9287,Mexico,2014,Personas de interés,3,Edgar Tamayo
9288,Mexico,2014,Personas de interés,4,Heriberto Goyeneche
9289,Mexico,2014,Personas de interés,5,José Emilio Pacheco
9290,Netherlands,2014,Snelst stijgende zoektermen,1,WK 2014
9291,Netherlands,2014,Snelst stijgende zoektermen,2,Utopia
9292,Netherlands,2014,Snelst stijgende zoektermen,3,iPhone 6
9293,Netherlands,2014,Snelst stijgende zoektermen,4,Olympische Spelen
9294,Netherlands,2014,Snelst stijgende zoektermen,5,Netflix
9295,Netherlands,2014,Snelst stijgend 'Hoe werkt?',1,Hoe werkt Tinder?
9296,Netherlands,2014,Snelst stijgend 'Hoe werkt?',2,Hoe werkt wifi?
9297,Netherlands,2014,Snelst stijgend 'Hoe werkt?',3,Hoe werkt TOTY?
9298,Netherlands,2014,Snelst stijgend 'Hoe werkt?',4,Hoe werkt hexadecimaal?
9299,Netherlands,2014,Snelst stijgend 'Hoe werkt?',5,Hoe werkt Schiphol?
9300,Netherlands,2014,Trending persoonlijkheid nationaal,1,Sven Kramer
9301,Netherlands,2014,Trending persoonlijkheid nationaal,2,Ilse de Lange
9302,Netherlands,2014,Trending persoonlijkheid nationaal,3,Dave Roelvink
9303,Netherlands,2014,Trending persoonlijkheid nationaal,4,Marco Borsato
9304,Netherlands,2014,Trending persoonlijkheid nationaal,5,Memphis Depay
9305,New Zealand,2014,Searches,1,FIFA World Cup
9306,New Zealand,2014,Searches,2,Robin Williams
9307,New Zealand,2014,Searches,3,Commonwealth Games
9308,New Zealand,2014,Searches,4,Malaysia Airlines
9309,New Zealand,2014,Searches,5,iPhone 6
9310,New Zealand,2014,Digital / Internet Lingo,1,Tinder
9311,New Zealand,2014,Digital / Internet Lingo,2,Goat Simulator
9312,New Zealand,2014,Digital / Internet Lingo,3,Bitcoin
9313,New Zealand,2014,Digital / Internet Lingo,4,Doge
9314,New Zealand,2014,Digital / Internet Lingo,5,Ello
9315,New Zealand,2014,Global People,1,Jennifer Lawrence
9316,New Zealand,2014,Global People,2,Michael Schumacher
9317,New Zealand,2014,Global People,3,Schapelle Corby
9318,New Zealand,2014,Global People,4,Iggy Azalea
9319,New Zealand,2014,Global People,5,Renee Zellweger
9320,New Zealand,2014,Kiwis,1,Lorde
9321,New Zealand,2014,Kiwis,2,Aaron Smith
